price,title,location,links,description
$2500,2000 Honda civic dx, (Glendale),/wvl/cto/4704555998.html,"
        4 cyl, PS, PB, auto, 2 door 192,000 miles fresh full tune up oil, coolant, plugs, wires, cap, rotor, air and fuel filters, distributor, fuel pump,water pump,timing belt,thermostat,new primered hood,both fenders,bumper and headlight assembly,tires are at 50% descent interior,$2500.00 OBO TRADES WELCOMED CALL MIKE "
$6500,2004 Jetta GLI 1.8T for sale,,/nph/cto/4704546742.html,"
        I have a 2004 VW Jetta GLI 1.8T with a clean and clear AZ title that I would like to sell. My cellphone is currently broken so please email me! !,
I will answer questions only to serious people, dont waste my time as I am not here to waste yours!!,
My car is in PERFECT MECHANICAL CONDITION. The car has had every major and minor repair done to it by my father who owns his own shop in the valley and has over 30+ years experience working on German automobiles. ,
The only things wrong with it are minor cosmetics on the outside, so dont lowball me over something stupid, I know what the value is, as I work on German cars as well. I will include pictures of everything wrong with it and answers questions, thank you for looking!,
Mileage: 113, XXX,
Transmission: Automatic-5speed tiptronic
    "
$4200,78 Malibu wagon clean 350 auto,,/wvl/cto/4667925035.html,"
        Selling my 1978 malibu wagon 4 door,very clean and rust free.,
 New headliner,charged a/c system and low milage crate goodwrench 350 engine with original intake and 2 barrel carb.,
 Rebuilt th350 trans with low milage and new catback exhaust system,
 Relocated optima red top battery to spare tire well, with very nice interior and 14"" rally wheels.,
 all working Pwr windows and tilt colume,automatic,
 New professional tinted windows and newer door glass window scrapers,
 Car is complete and a nice original driver with clean rebuilt drivetrain.,
 Would make a great drag car or just drive the way it is.,
 Also comes with a G-force trans crossmember for dual exhaust.,
 Contact me for more pics of the car or info!!
    "
$12900, 2006 Cadillac SRX 4D Utility V6,,/nph/cto/4674710733.html,"
         I am selling my beautiful  2006 Cadillac SRX with 77 thousand miles for 12,900 OBO. This SRX is in excellent condition inside and out, Still looks new. The 3.6L V6 motor and automatic transmission run and drive perfect just like a Cadillac should. This SRX also Comes with ,Traction Control, StabiliTrak, ABS (4-Wheel), Air Conditioning, Power Windows, Power Door Locks, Cruise Control, Power Steering, Tilt Wheel, AM/FM Stereo, OnStar, Dual Air Bags, Side Air Bags, Dual Power Seats, Privacy Glass, Roof Rack, MP3/CD Player, Full Leather Interior, and  Alloy Wheels. Clean title, all around great SUV needs nothing. Any questions please contact me at cell phone number ,
Thanks
    "
,CJ5 Jeep CJ5, (Quartzsite),/wvl/cto/4704556180.html,"
        Awesome CJ5,
Jeep CJ5 4Speed, (No Rust, No Damage) V8 360 (5.9L) Throttle Body Fuel Injected,,
Edelbrock Hi-Rise Intake & Chrome Valve Covers, Racing Ignition, Headers, Electric Fan,,
etc,etc,etc. Email us for complete list and Many Pictures !! (AZ Title),
Motivated to sell !!,
ALSO,
Yamaha Golf Cart (Gas)
    "
$12900, 	2009 VOLKSWAGEN TIGUAN FWD 4D SUV S ONE OWNER,,/nph/cto/4697894809.html,"
         I am selling my beautiful like new ONE OWNER 2009 VOLKSWAGEN TIGUAN S with 93 thousand miles for 12,900 OBO. This Volkswagen still looks like it just rolled off the show room floor , excellent condition inside and out. The 2.0L Turbo charged motor and automatic transmission run and drive perfect with no mechanical problems. This Tiguan also comes with  Traction Control, Stability Control, ABS (4-Wheel), Keyless Entry, Air Conditioning, Power Windows, Power Door Locks, Cruise Control, Power Steering, Tilt Wheel, AM/FM Stereo, Dual Air Bags, F&R Side Air Bags, F&R Head Curtain Air Bags, Daytime Running Lights, Alloy Wheels and CD Player. ONLY ONE OWNER never been in an accident , clean CARFAX and clear title. Any questions please contact me at cell phone number ,
thanks
    "
$4500,1998 Ford Mustang Convertible,,/wvl/cto/4693807387.html,"
        1998 Ford Mustang Convertible, 73,000 Original Miles, 2nd Owner (mature female owned/driven since 2002) (first owner, mature male). Dark Satin Green with Saddle interior and Saddle top. Well maintained, garaged, in amazing condition for its age. Motor is V6 289 with a 5 speed manual transmission, PS, PB power windows and power top. Ride with the top down or put top up for supper cold Air Conditioning. All maintenance and emissions up to date. Non-smoker and clean title in hand. Asking $4,500 OBO. Call ,
in Phoenix AZ
    "
$18900,2009 Jaguar XF Premium 4D Sedan,,/nph/cto/4662116920.html,"
        I am selling my beautiful 2009 Jaguar XF Premium 4D Sedan with 100 thousand miles for 18900 OBO. Always well maintained and take care of, excellent condition inside and out. The 4.2L V8 and automatic transmission run and drive perfect with no mechanical problems. This Jaguar also comes with RWD, Traction Control, Dynamic Control, ABS (4-Wheel), Keyless Entry, Keyless Start, Power Windows, Power Door Locks, Cruise Control, Power Steering, Tilt Wheel, Bluetooth Wireless, Dual Air Bags, Side Air Bags, F&R Head Curtain Air Bags, Heated Seats, Dual Power Seats, Moon Roof, Premium Sound, Navigation System, Leather and Premium Wheels. Never been in an accident clean CARFAX and clear title. all around great car needs nothing any questions please contact me at cell phone number ,
thanks
    "
$2899,"2003 CHEVY BLAZER ZR2 ,4x4*Excellent mechanical conditon clean title",,/nph/cto/4704488110.html,"
did the timing belt *. Brakes were done 6 months ago,
Cold Air Conditioning, Anti-Lock Brakes, Auto Locking Seatbelts, Rear Defroster, Power Steering, Power Windows, Power Mirrors, Power Locks, Bucket Seats, Center Arm Rest with Storage, Cup Holders, Digital clock, Trip Odometer, Tachometer, Tilt Steering, AM/FM Stereo with CD/MP3 Player.,
Runs & Drives Great,
*Interior Is In Good Shape,
**********broken windshield, is missing a fender flare,minor dents*********,
please call RAY@623-22five-2274,
Pontiac,mitsubichi,Honda,gmc,family,1,mazda,Nissan,ford,Subaru,cheap,deal,acura,civic,bmw,audi,
gmc,truck,ford,toyota,honda,suv,deal,1,cheap,gas,dodge,ram,work,explorer,expedition,excursion,mercury,satur,chevy,chevrolet,wv,bmw,audi,pontiac,mazda,kia,honday,
suv,cheao,1,gas,family,gmc,expedition,saturn,chevy,vw,toyotam,dodge,traed,honda,pontiac,Volkswagen,
01,02,03,04,05,2000,2001,2003,2004,2005,06,2006,93,94,95,96,97,98,
 ,
1997,1998,
Not your average Blazer:,
Larger wheel and axle bearings than standard S10,
31 x 10.50"" Stock tire size,
Fender Flares,
46mm gas pressurized Bilstein Monotube shocks,
Front Anti-Sway Bar,
SMC composite Skid Plates,
Four Wheel Disc brakes,
Full Size Spare Tire"
$23800, 	2002 Ford Thunderbird Base 2D Convertible,,/nph/cto/4676418596.html,"
         I am selling my beautiful like new  2002 Ford Thunderbird 2D Convertible with only 23 thousand original miles for 23,800 OBO. This Thunderbird is in excellent condition, still looks like it just rolled off the show room THIS CAR IS IMMACULATE !!!! The 3.9L V8 motor and automatic transmission run and drive perfect with no mechanical problems. This Thunderbird also comes with power everything , cruise control, MP3/CD player, full red leather interior, hard top convertible, and chrome wheels. Never been in an accident =, clean CARFAX and clear title. All around amazing car any questions please contact me at cell phone number ,
thanks
    "
$1,BUILT mazda miata CLEAN fs/ft , (7th st and union hills),/nph/cto/4617968483.html,"
        91 miata clean title ,
1.8l swap,
mil-spec tucked harness similar to rywire ,
exedy stage 2 clutch ,
m-tuned fuel rail ,
blox FPR ,
oil relocation kit,
aftermarket oil cooler ,
oil catch can ,
full custom exhaust,
brand new catalytic converter,
vlsd ,
koni struts w/ tein springs ,
short shifter ,
nrg quick release ,
sparco steering wheel ,
bride gias low max racing seat driver side,
corbeau racing seat passenger seat,
99 nb miata dash conversion ,
99 miataNb brake conversion ,
Brand new brake lines with AN fittings,
autopower full roll cage ,
matching paint hardtop ,
body 10/10,
paint 9/10 still perfect one chip and a couple rock chips,
engine 10/10,
mobile1 synthetic ,
redline mt90 ,
150k on body,
rebuilt engine ,
No leaks,
only bads are driver side window needs motor and ,
has cel for egr being deleted ,
has emmisions tell 2016,
call or text me,
will possibly trade for 240sx plus cash or depends on trade flexable on price just throw me and offer,
drift miata 240 240sx silvia hellaflush sr20 turbo rx7 mazda
    "
$3000,98 Toyota Corolla (price lowered), (107th/indian school),/wvl/cto/4684458369.html,"
        Selling my 98 corolla. Don't need it anymore I got a new car. It has amazing ac, tinted windows, newer tires, tune up a month ago, it run great and id love to keep it but I have too many vehicles. Asking 3000 obo. Call or text 6o2-919-979five. thank you.
    "
$2200,92 lowerd mitshubisi truck, (queen creek),/evl/cto/4704558343.html,"
        clean title,
run and drives great,
5 speed,
great truck to bag it,
18 in gmc wheels,
kenwood deck,
$2200 obo,
"
$1,2000 Chevy 1500 ext. cab *lifted*, (queen creek),/evl/cto/4620837670.html,"
        I have a 2000 Chevrolet silverado 1500 extended cab 2x4 this truck has a one of a kind custom air brush paint job. The truck is sitting with an 8 inch lift on 35 inch tires the motor is a 5.3 liter v8 with 130xxx miles and gets oil changes every 3000 I have owned the truck for two years and have never had a mechanical issue with the motor recently put new shocks in the front. Ac works just needs a charge interior is almost still brand new condition never an off road truck or abused she is a street queen also has two package and big tool box in the bed I'm looking to get 6500 OBO and even open to trades for a diesel Harley something 4x4 keep open to all offers I'll post more pictures later today so text me for more pictures and more details mike ,
this truck has some balls and gets up and goes for a big truck 
    "
$1,1996 Mitsubishi eclipse , (39th n Indian school ),/cph/cto/4618281610.html,"
        Have for sale a 96 eclipse with 156xxx miles it is a 5 speed Manuel trans with a 4 cylinder so it is good on gas runs n drives great no problems wats so ever it has new interior n has racing rims with good tires n has ice cold ac and has a couple after market parts like a air intake n the.body kit and yes it is a clean title n runs like a champ I'm asking 2400 Obo willing to negotiate shoot me an offer feel free to call me at or "
$1,Race car wanted 1960's Road-Racer," (AZ, UT, NM, CA)",/evl/cto/4617184119.html,"
        Private party looking to buy Road-race Mustangs, Camaros, others from the 1960's. Pictures are examples. Phone only, no texts or e-mails. Thanks , Scott
    "
$1,***2003 VW Jetta***, (Gilbert),/evl/cto/4612983670.html,"
        I have a 2003 VW jetta for sale. It is the 2.0 4 cylinder. Has 115k miles which is very low. Would like to sell or trade. Car runs very well. It's a 5 speed manual and it shifts like butter. I normally get 30 mpg.,
The goods:,
I have replaced the ignition coils and the spark plugs along with a k&n air filter. Has a new catalytic converter and O2 censor. I recently replaced the front struts and rear shocks. Tie rod ends are new. I just put in a new thermostat and coolant. The rear hub bearings were worn out so I replaced them as well. Has an aftermarket deck with aux and USB, stock speakers sound great so I never replaced them. New headlights. New driver side door handle. Has aftermarket wheels and low profile tires. The car is black, and so are the wheels. Looks sweet.,
The bads:,
The brake pad wear sensor is on and so is the abs light. The speed sensor has a cut wire which needs to be reconnected or replaced. There is a dent in the driver door from someone backing into it. The rear left window doesn't roll down, however the motor works so I'm thinking it just off track. Also the rear tires are at the end of their life. ,
Cash is king but I'm also looking to see what trades are out there, looking for something else manual is preferred but let me know what you have, cars trucks. No junk, no bikes, no Hondas. I have a lot of time and money into this car and it is very reliable so please do not low ball me as I will not respond.,
Thanks for looking! Call or Text at  480 213 699four. If I do not answer please leave a message and I will get back to you. "
$1,1959 Chevy Apache 3100, (A.J.),/evl/cto/4616504888.html,"
        Short narrow 59 Apache 1/2 ton. Way too many new parts to recover cost. Brand new rebuilt 235, new wood bed kit w/ stainless, all new chassis parts, even new wheel studs, Lots of new chrome pieces. Needs finish prep work for paint and put together. Less $'s now before we finish it. Price negotiable after you check it out. 307-399-935two or 480-570-611one. No photos, it looks just like any other 59 SWB. 
    "
$1,2006 Chevy Impala ," (Phoenix, AZ)",/nph/cto/4612544177.html,"
        Very clean interior, Working A/C, Great Condition, 140,000 Miles, Emissions good for two years, Power Windows, Restored Salvage, Excellent working condition, asking for $4,500, if interested email me or contact ,
 Si Habla Español
    "
$1,▶▶▶▶2000 Chevy 1500 4x4 Truck◀◀◀, (East mesa),/evl/cto/4613278184.html,"
        I am selling my 2000 Chevy Silverado 1500. This is a great truck, don't really need to sell it, but its just being used occasionally. ,
Vehicle Specs:,
Year: 2000Make: ChevroletModel: Silverado 1500Style/Body: Extended Cab 3doorEngine: 4.8L V8 SFITransmission: 4-speed automatic w/OD4WDTowing Package,
Interior: AC and Heater work excellent!Cloth seats with easy clean vinyl flooring.3 person front seatingClean interior,
Extras:4"" Rough Country(RCX) Suspension Lift KitLT 325X60R18 Nitto Terra Grappler Off-Road Tires18"" American Racing ATX Series wheelsKenwood Premium Sound System with 2 MTX 10"" subwoofers under rear bench seat.Bed Liner scratch proof under-spray,
Asking $5900 OBO for this truck with great off-road abilities. Its our third vehicle only used to haul junk or for camping use.,
NO sales tax,
Non smoker,
Please email or text "
$125000,1957 Chevy Bel Air Convertible - Stunning Classic, (Queen Creek),/evl/cto/4619358501.html,"
        1957 Chevy Bel Air Convertible,
Here's your chance to own an American Icon, a beautifully restored classic convertible. ,
This stunning restoration was completed in 2006 and the car has been driven less that 150 miles since then, ,
even the top has never been put down. ,
A perfect Museum Piece or Show Car in every way!,
Features:,
A 283 cu. in. Engine and Automatic Transmission,
A complete restoration from the Ground Up!,
$125,000,
Please contact me for further information or for an appointment.,
Location: Queen Creek, AZ,
Please - No Offers to sell or trade, NO SCAMS
    "
$1,63 vw bug, (glendale),/wvl/cto/4614144800.html,"
        Up for sale is my 63 vw bug project,  baby on the way so time for projects to go away. I did a body off restore of chassis, includes new floor pans, 4in narrowed beam with adjusters welded in, lowered 4in all around, has air shocks installed, new brake system including master, steel braided lines, wheel cylinders,  brake shoes. Old school vented smoothies chrome, used tires slapped on. Motor is a 1600 single port fires right up. Has new clutch and pressure plate, new carb runs and drives great. The door and top skin that is messed up I have the replacement pieces. The body needs restored and should be a great daily gas saver. Contact me txt or call 
 ,
 4000 and she's all yours"
$1,2007 Chevy Silverado ," (Phoenix, AZ)",/nph/cto/4612541841.html,"
        Chevy Silverado with 4.8 liters, Very clean interior, excellent A/C and Radio, Power Windows, 167,000 miles, works great, great condition, 22 inch rims, asking for $6,500, if interested email me or contact ,
  Si Habla Español 
    "
$125000,"1969 Camaro RPO-Z28 302 Crossram, 4spd, BU 12bolt 3.73 posi Frame off", (Cave creek),/nph/cto/4681235578.html,"
        1969 Chevy Camaro Z/28 X77D80 302 Crossram, 4speed, w/ original 12bolt BU coded 3.73 posi,
 Jerry MacNeish Certificate of Authenticity ,
 Ultra rare code 40 40 Butternut Yellow w/ 712 Deluxe interior (discontinued color mid year),
 Very high dollar frame off nut/bolt restoration to show quality,
 CE/DZ302 original warranty real deal replacement engine, Correct Crossram, 1178 crank, 2.02 heads, 30/30 cam, built all new from pan to lid,
 Correct 660 case Muncie 4speed transmission,
 Original BU0624G2 coded 12bolt 3.73 posi rear-end,
 Correct fiberglass crossram hood,
 RPO-N34 Original Rosewood GM steering wheel,
 Original GM 2pc rotors,
 RPO-D80 front and rear spoiler car,
 RPO-U17 factory 8k Z/28 tach and console gauges w/ center clock,
 Original restored Hurst round bar shifter, linkage,
 Vintage original traction bars restored and American Racing vintage style TTO torque thrust wheels,
 Period correct new Goodyear Poly Glas F60-15 fronts and G60-15 rear tires,
 Restored car back to it's vintage street racer trim,
 Rock solid barn find that was parked since 1982,
 Fit and finish on the restoration is over the top! Super sharp vintage day II real deal Z/28,
 Priced according to the high level of restoration, parts used, labor and rarity of car being a 1 of 1,
 $125,000.00,
 Any questions call Mike Kaiser 602-540-307three"
$129975,2014 Porsche 911 50th Anniversary Edition, (N. Scottsdale),/nph/cto/4691542406.html,"
        2014 Porsche 911 50th Anniversary Edition,Graphite Gray with Classic Interior,Only 1,600 Miles,Garaged, Never Seen Rain,Non Smoker, Adult Driven/ Owned,7 Speed Manual Transmission,See pictures of the Build Sheet for further options,CarFax Certified, No Accidents, Scratches or Dings, as new,Clear Bra on the complete nose including the front fenders,Private Party Sale saves you Thousands,Title in Hand ready to go,No low offers, serious buyers only please,E mail for additional information,Thank You
    "
$128000,2013 viper srt10 gts 1 of 150 blue loaded may trade, (nw),/wvl/cto/4686931153.html,"
        2013 viper srt10 gts 1 of 150 built number 19 loaded with every option,including navigation,rear camera,launch control.blue with white stripes,also purchased extended warranty service plan,new msrp with warranty was $160000 sell or may take trade what do you have $128000 call "
$129000,2012 Porsche 911 Turbo S Cabriolet, (north scottsdale),/nph/cto/4695772929.html,"
        2012 Porsche 911 Turbo S Cabriolet, Black on Black very LOW miles 5000. Mint Condition Garage Kept. Title in hand 
    "
$130000,"Collector Car 1958 Eldorado - $130,000.00"," (Channelview, Texas)",/nph/cto/4643830055.html,"
        1958 Cadillac Eldorado Biarritz Convertible - restored - show car . . . appraised in 2000 for $185,000.00,
Been in storage for the past 5 years.,
Priced to sale at $130,000.00
    "
$130000,Peterbilt heavy wrecker, (Parker Arizona),/wvl/cto/4636865234.html,"
        95 Peterbilt 377, 45 ton Vulcan Wrecker with powertilt. Brand new (not rebuilt) lift rams. 460 HP, red top cummins- great fuel miles. 15 SP transmission, air ride, 40K rearends, 1450 FT axel, 54K GVWR, air set horns & windows. AC, Sterio, 320WB, 50K DP planetary winches with new cable-200 FT each. Tires-90%, FT-70% Call Richard/ ,
  Or leave a message with the office  ,
thank you
    "
$139950,2011 911 Turbo S Cabriolet 530HP, (phoenix),/nph/cto/4670247371.html,"
        2011 911 Turbo S Cabriolet 530HP, RARE BLACK ON BLACK PDK WITH custom sport pkg, with a LOW 18k miles!!! Price new over $185K ., in MINT, SHOWROOM condition with perfect original paint - ALWAYS GARAGE KEPT. Detailed to perfection weekly. Non Smoker. . Just had a full check up at Porsche $ 139,950. NO TAX! OBO Title In Hand -----A New One Will Cost You North of $195k plus tax.,
 LOADED WITH EVERY FACTORY OPTION: LAUNCH CONTROL, PADDLE SHIFTERS, PORSCHE COMMUNICATION CENTER AND NAVIGATION * FULL NATURAL NAPPA LEATHER * HEATED SEATS MIRRORS, WINDSHIELD * BIXENON HEADLIGHTS * BOSE SOUND SYSTEM 6 CD CHANGER * PORSCHE CARBON FILTERED VENTILATION SYSTEM * ONE TOUCH POWER EVERYTHING, 3M CLEAR BRA ON HOOD AND FENDERS. FRONT AND REAR CAMERA SYSTEM & MUCH MORE! 530 HP WITH PDK,
 Looking for a 10 Second 200+ MPH car then look no further. This car is beautiful, fast and a dream to drive.,
 Here is a video of one like mine>>> https://www.youtube.com/watch?v=xSHL5_yIvII,
 Tags: ferrari,lamborghini,bentley,aston martin,corvette,viper,porsche ,
 like 78793 19721 08 BMW 750 750i 750li 83296 2011 Mercedes Benz were S550 S63 S 550 S65 S600 CL550 CL600 CL63 CL65 CLS63 SL63 SL65 SL550 SL600 BMW M6 750I 750LI 7 series 650i audi a8 a7 a5 a6 s5 s6 s7 s8 trees by will and South bought murderer models Automotive from and 2002 2003 2004 2005 05 2006 2007 2008 2009 2011 2011 2012 quattroporte speed maserati aston martin vantage vanquish dbs v8 v12 db9 m5 cls63 e63 lamborghini lambo gallardo ferrari 430 california f430 360 f360 458 GTC granturismo executive bentley continental flying Spur GT FlyingSpur Audi R8 V10 Roadster Convertible Spyder Spider Speed Super Sports Supersports 
    "
$135000,2011 Honda Civic,,/nph/cto/4633698781.html,"
        Great car with low miles. Great on gas, ice cold a/c, tinted windows, alloy rims with like new tires.
    "
$135000,2004 Ford F-150 Super Crew FX4, (mesa az ),/evl/cto/4642133347.html,"
        This is a 2004 Ford F-150 super crew FX4. It has just barely over 100,000 miles. It's got a V8 engine. It's a 4x4. Power locks and windows. Everything works great!! Nothing wrong with this truck. The interior is in excellent condition. Text me if you wanna come look at it or have any questions. 
    "
$145000,1970 GS STAGE 1   4 SPEED best in the country, (old bridge nj),/cph/cto/4699346837.html,"
        1970 buick GS STAGE 1 4 SPEED  2 owner with COMPLETE owner history as well as extensive documentation POP, BUILD SHEET, ECT over 32 pieces of documentation ....framed off 2010 by jeff thornton at legendary thornton restorations win every buick show CONCOURSE READY and concourse judged already...in the stage 1 registry own the best stage 1 coupe out there GREGG ,
collectors only thanks asking 145k GREGG D "
$1200,86 Honda CRX SI (need gone asap), (107th and indian school),/wvl/cto/4684364973.html,"
        Need it gone by 10/10/14. I'm selling my 86 crx si... The head was rebuilt, new plugs, wires, all gaskets, upper and lower hoses, thermostat, clutch, timing belt, water pump,radiator, cap, and the timing belt tensioner. It runs and drives great, clean title, the sun roof works, ac works. The interior is decent for an 86, it will come with stockies but will let the rims and tires on the car go for 150. asking 1200 any questions call or text 6o2-919-979five.,
it overheats and we can't figure out why. thinking it's the water pump?,
Might trade for a Honda, integra, or good running pickup... Let me know what you got!
    "
$8900, 2003 BMW 3-Series 325i 4D Sedan,,/nph/cto/4695056968.html,"
         I am selling my beautiful  2003 BMW 3-Series 325i with 116 thousand miles for 8,900 OBO. This BMW looks amazing and is in excellent condition inside and out. The 6 C-yl motor and automatic transmission run and drive perfect with no mechanical problems. This BMW comes with Traction Control, Stability Control, ABS (4-Wheel), Power Windows, Power Door Locks, Cruise Control, Power Steering, Telescoping Wheel, Dual Air Bags, Side Air Bags, Alloy Wheels, CD player, Moon Roof and Leather interior. All around great car any questions please fill free to contact me at cell phone number ,
thanks
    "
$145000,1968 shelby KR, (east mesa),/evl/cto/4686344942.html,"
        SELLING FOR A FRIEND THIS FULLY DOCUMENTED 1968 SHELBY KR SIGNED AND NUMBERED BY CARROL SHELBY  HAS THE 428 4SPEED PLEASE CALL RON AT "
$8800,1987 ford mustang notch back,,/nph/cto/4700464795.html,"
        87 notch back with lots of extras. Car runs great. Engine has around 20k miles. Not original engine. Was a crate engine before installation.,
Added less than 1000 miles ago.,
Tremec tko 600 transmission 5 speed,
Mishimoto aluminum 3 core radiator,
Mishimoto high temp/pressure hoses,
Msd pro billet distributor,
Msd ignition coil,
Mcleod sport clutch 550 foot pound rating,
Ford racing billet flywheel,
Hid headlights,
Led tail lights,
Brake booster,
Master Cylinder,
Head light housing,
Transmission cross member,
Ford racing bell housing,
31 spline yoke,
All new u joints,
Falken fk452 tires (less the 200 miles),
Bbk off road X pipe,
Magna flow glass packs,
Other extras:,
Cervini 2.5 inch cowl hood,
Bbk long tube headers,
trick flow intake manifold,
Mild cam,
Half cage,
Bbk cold air intake,
Three point harness,
Racing seats,
Oil pressure guage,
Afr gauge,
Volt gauge,
Rpm gauge,
Fuel pressure gauge,
Cobra r wheels,
Sound system,
New steering rack (still in box),
New window motor,
Just changed transmission fluid this week after initial break in,
Brakes bled and refilled this week,
Need the car gone soon. Asking $8800 OBO. That's already less than what has gone into this car. If before 1230, text only. If I don't answer just shoot me a text and I will return your call. I live in North Phoenix on deer valley. 
    "
$4800,2002 Chevy Tahoe ,,/wvl/cto/4704549707.html,"
        We are asking 4800 obo when you see the truck. We replaced the tires 6 months ago and also had the air fixed for summer so it runs good.  For Spanish or English call or text "
$16900,2008 Honda Odyssey EX-L ONE OWNER,,/nph/cto/4695045332.html,"
         I am selling my beautiful  ONE OWNER 2008 Honda Odyssey EX-L Minivan with 66 thousand miles for 16,900 OBO. This Honda is in excellent condition inside and out, always well maintained. No major dents or scratches. Never been in an accident, clean CARFAX and clear title. The 3.5L VTEC motor and automatic transmission run and drive perfect with no mechanical problems. This Van comes loaded  with Power everything including front power seats, Power Sliding Doors,Traction Control, Stability Control, Keyless Entry, Dual Air Bags, Side Air Bags, F&R Head Curtain Air Bags, Heated Seats, 7-8 Passenger Seating, Third Row Seat, Daytime Running Lights, Roof Rails, Moon Roof, and Alloy Wheels. all around great van needs nothing any questions please contact me at cell phone number ,
thanks
    "
$18900,2011 Chevrolet Equinox LTZ,,/nph/cto/4687228657.html,"
         I am selling a beautiful 2011 Chevrolet Equinox LTZ 4D Utility FWD with only 56 thousand miles for 18900 OBO. This Equinox has only been owned by one person and is in excellent condition inside and out. The v6 motor and automatic transmission run and drive perfect with no mechanical problems. This Equinox also comes with Appearance Pkg, Hill Start Assist, Traction Control, StabiliTrak, Keyless Entry, Keyless Start, XM Satellite, Bluetooth Wireless, OnStar, Dual Air Bags, Side Air Bags, F&R Head Curtain Air Bags, Daytime Running Lights, Cruise Control, MP3/CD Player, Parking Sensors, Backup Camera, Leather Interior, Roof Rack and Alloy Wheels. Never been in an accident clean carfax and clear title. all around perfect vehicle any questions please contact me at cell phone number "
$8900,2007 Nissan Sentra 4D Sedan,,/nph/cto/4665434067.html,"
         I am selling my beautiful 2007 Nissan Sentra 4D Sedan with 96 thousand miles for 8900 OBO. This Nissan is in excellent condition inside and out. the 4-Cyl mot r and automatic transmission run and drive perfect with no mechanical problems. This Nissan also comes with power everything cruise control, Mp3/CD player, keyless entry and start. Never been in an accident , clean CARFAX and clear title.All around great car any questions please contact me at cell phone number ,
thanks
    "
$2875,2001 name 325i, (phx),/nph/cto/4704535200.html,"
        must sell,
license tags/emissions current,
cash only,
runs good. ,
New tires,
cobalt blue,
4 door,
fast, automatic ,
No body damage, current tags.,
needs a/c blower motor resister (have part) replaced.,
power steering leak,
2 front Windows won't go down. ,
needs window tint rear two Windows. ,
interior fair, needs detailed, tear in driver seat.,
here is the deal:,
1. you pay off title bucks loan $2400,
2. have $475 cash for me. or trade a good running economy car with a/c and automatic, but still pay off $2400 loan.(or get your own title loan).,
offer good til 10am Friday (2 days),
-sorry no pics,
Text me if serious. runs and drives great!!"
$1,'99 Mustang GT (actual 35th annv. 54y option), (Prescott valley),/nph/cto/4611016420.html,"
        35th Anniversary Edition #3158 of 4628 built. Performance red, which was only available with the anniversary edition package. Nada value $9350-13800 depending on condition. Mostly stock, OE heads were ported and polished, has cold air intake, Flow Master 40s with an Xpipe. New front and rear brakes,  new Goodyear rubber, Cobra ZR 17"" wheels. Will not disappoint! $9500 obo. Possible trade for Buick Grand National, or GM muscle car. Serious buyers only please. Call, txt or e-mail.
    "
$11900, 2011 FORD FUSION SEL,,/nph/cto/4672902566.html,"
         I am selling my beautiful 2011 FORD FUSION SEL with 72 thousand miles for 11900 OBO. Super clean always well maintained , still looks new. Excellent condition inside and out. The 2.5L 4-Cyl motor and automatic transmission run and drive perfect with no mechanical problems. This Fusion comes loaded with power everything,  including front power seats, cruise control, Mp3/CD player with premium sound, SYNC, full  leather interior, and alloy wheels.Brand New Tires Never been in an accident, clean CARFAX and clear title. All around great car needs nothing any questions please contact me at cell phone number ,
thanks
    "
$1,2002 hyundai santa fe, (anthem),/nph/cto/4608152884.html,"
        I have a 02 santa fe that ive owned for the last 2 years has not left me stranded bought the car with about 135k miles it now has 155k miles that's about less than 10k miles a year. have a little bigger suv and don't use this much anymore. ,
in the last 2 years ive done a lot of maintenance,
replaced all fluids ,
tune up; plugs wires maf sensor 02 sensors intake gaskets,
new front brakes,
new radiator and hoses,
new cooling fan,
new trans cooler,
new struts and shocks,
only thing wrong is the paint is faded in a couple spots but not horrible. ,
needs a couple motor mounts and strut mounts,
asking 3800 OR BEST RESONABLE OFFER,
call or text 
 ,
"
$950,1994 nissan altima gxe, (phoenix),/cph/cto/4698620126.html,"
        Needs emissions, timing, cat converter, egr back pressure sensor, valve cover gasket, spark plugs and wires.
    "
$11900,2004 Cadillac Esacalade,,/nph/cto/4679062066.html,"
        I am selling my beautiful 2004 Cadillac Escalade with 89000  miles for 11900 OBO. This escalade has been well maintained and is in excellent condition inside and out still looks new. The 6.0 V8 motor runs and drives perfect with no mechanical problems. This Escalade also comes with power everything, including front power seats, cruise control, MP3/CD player , DVD player and tv,,full leather interior moon roof and chrome wheels. Never been in an accident Clean CARFAX and Clear Title only one owner. All around great SUV needs nothing any questions please contact me at cell phone number ,
thanks
    "
$1,Chevy equinox 2006, (Goodyear),/wvl/cto/4610817257.html,"
        Equinox 2006 for parts,
95 k miles,
"
$1,Trade my 2008 toyota yaris, (WEST),/wvl/cto/4607467363.html,"
        I HAVE A 2008 TOYOTA YARIS, ONE OWNER, CLEAN TITLE, 140 K MILES, COLD AC RUNS PERFECT NEW TIRES, AUTOMATIC....WILL TRADE FOR SUV, CHEROKEE TAHOE ETC..TELL ME WHAT YOU HAVE....."
$1,1973 Chevy dually. Camper Special,,/wvl/cto/4607735076.html,"
        Cold ac. Dual gas tanks. Nice interior.best offer. Call Jack at 48O.326.7637
    "
